id,country,p.type,p.freq,p.year,p.area,loss_pa,subregion,climadomain,GDPpcPPP,income00
1182,"Congo, Dem. Rep.",4,0.00011839,6,1751.85,62920.2285,WC Africa,Tropical,455.46574,L
1183,"Congo, Dem. Rep.",1,99.81790859,7,399532.05,62920.2285,WC Africa,Tropical,455.46574,L
1184,"Congo, Dem. Rep.",2,0.181301672,7,27781.02,62920.2285,WC Africa,Tropical,455.46574,L
1185,"Congo, Dem. Rep.",3,0.00078974,7,972.45,62920.2285,WC Africa,Tropical,455.46574,L
1186,"Congo, Dem. Rep.",1,99.87620457,8,360479.88,62920.2285,WC Africa,Tropical,455.46574,L
1187,"Congo, Dem. Rep.",2,0.12328911,8,16204.32,62920.2285,WC Africa,Tropical,455.46574,L
1188,"Congo, Dem. Rep.",3,0.000506321,8,624.51,62920.2285,WC Africa,Tropical,455.46574,L
1189,"Congo, Dem. Rep.",1,99.83678756,9,560137.32,62920.2285,WC Africa,Tropical,455.46574,L
1190,"Congo, Dem. Rep.",2,0.162688763,9,31494.15,62920.2285,WC Africa,Tropical,455.46574,L
1191,"Congo, Dem. Rep.",3,0.000523676,9,938.88,62920.2285,WC Africa,Tropical,455.46574,L
1192,"Congo, Dem. Rep.",1,99.8529356,10,710127.27,62920.2285,WC Africa,Tropical,455.46574,L
1193,"Congo, Dem. Rep.",2,0.145863102,10,38718.9,62920.2285,WC Africa,Tropical,455.46574,L
1194,"Congo, Dem. Rep.",3,0.0012013,10,3075.21,62920.2285,WC Africa,Tropical,455.46574,L
1195,"Congo, Dem. Rep.",1,99.88975851,11,384080.67,62920.2285,WC Africa,Tropical,455.46574,L
1196,"Congo, Dem. Rep.",2,0.109569969,11,16780.59,62920.2285,WC Africa,Tropical,455.46574,L
1197,"Congo, Dem. Rep.",3,0.000671522,11,1500.48,62920.2285,WC Africa,Tropical,455.46574,L
1198,"Congo, Dem. Rep.",1,99.81231622,12,496241.82,62920.2285,WC Africa,Tropical,455.46574,L
1199,"Congo, Dem. Rep.",2,0.184485661,12,36470.16,62920.2285,WC Africa,Tropical,455.46574,L
1200,"Congo, Dem. Rep.",3,0.003198117,12,6521.67,62920.2285,WC Africa,Tropical,455.46574,L
1201,"Congo, Dem. Rep.",1,99.85967363,13,726152.94,62920.2285,WC Africa,Tropical,455.46574,L
1202,"Congo, Dem. Rep.",2,0.138697701,13,36870.66,62920.2285,WC Africa,Tropical,455.46574,L
1203,"Congo, Dem. Rep.",3,0.001628672,13,5522.76,62920.2285,WC Africa,Tropical,455.46574,L
1136,"Congo, Rep.",1,99.8827176,1,24231.42,3175.83,WC Africa,Tropical,3664.1245,L
1137,"Congo, Rep.",2,0.117282399,1,1409.94,3175.83,WC Africa,Tropical,3664.1245,L
1138,"Congo, Rep.",1,99.88314621,2,21774.33,3175.83,WC Africa,Tropical,3664.1245,L
1139,"Congo, Rep.",2,0.116853791,2,1134.18,3175.83,WC Africa,Tropical,3664.1245,L
1140,"Congo, Rep.",1,99.86006997,3,16637.22,3175.83,WC Africa,Tropical,3664.1245,L
1141,"Congo, Rep.",2,0.137931034,3,1293.75,3175.83,WC Africa,Tropical,3664.1245,L
1142,"Congo, Rep.",3,0.001999,3,136.26,3175.83,WC Africa,Tropical,3664.1245,L
1143,"Congo, Rep.",1,99.9187124,4,12029.58,3175.83,WC Africa,Tropical,3664.1245,L
1144,"Congo, Rep.",2,0.081287596,4,622.17,3175.83,WC Africa,Tropical,3664.1245,L
1145,"Congo, Rep.",1,99.94769773,5,17563.32,3175.83,WC Africa,Tropical,3664.1245,L
1146,"Congo, Rep.",2,0.052302268,5,447.21,3175.83,WC Africa,Tropical,3664.1245,L
1147,"Congo, Rep.",1,99.89194465,6,20413.17,3175.83,WC Africa,Tropical,3664.1245,L
1148,"Congo, Rep.",2,0.108055352,6,977.58,3175.83,WC Africa,Tropical,3664.1245,L
1149,"Congo, Rep.",1,99.84151527,7,26572.32,3175.83,WC Africa,Tropical,3664.1245,L
1150,"Congo, Rep.",2,0.158484731,7,1930.05,3175.83,WC Africa,Tropical,3664.1245,L
1151,"Congo, Rep.",1,99.94016634,8,15142.5,3175.83,WC Africa,Tropical,3664.1245,L
1152,"Congo, Rep.",2,0.059833662,8,587.25,3175.83,WC Africa,Tropical,3664.1245,L
1153,"Congo, Rep.",1,99.9359071,9,16466.4,3175.83,WC Africa,Tropical,3664.1245,L
1154,"Congo, Rep.",2,0.064092897,9,483.66,3175.83,WC Africa,Tropical,3664.1245,L
1155,"Congo, Rep.",1,99.79732095,10,37730.52,3175.83,WC Africa,Tropical,3664.1245,L
1156,"Congo, Rep.",2,0.202679049,10,3848.22,3175.83,WC Africa,Tropical,3664.1245,L
1157,"Congo, Rep.",1,99.85924414,11,24451.65,3175.83,WC Africa,Tropical,3664.1245,L
1158,"Congo, Rep.",2,0.140755859,11,1683.45,3175.83,WC Africa,Tropical,3664.1245,L
1159,"Congo, Rep.",1,99.87363698,12,26105.04,3175.83,WC Africa,Tropical,3664.1245,L
1160,"Congo, Rep.",2,0.126363017,12,1469.07,3175.83,WC Africa,Tropical,3664.1245,L
1161,"Congo, Rep.",1,99.83862292,13,38330.01,3175.83,WC Africa,Tropical,3664.1245,L
1162,"Congo, Rep.",2,0.158332234,13,3213.81,3175.83,WC Africa,Tropical,3664.1245,L
1163,"Congo, Rep.",3,0.003044851,13,898.92,3175.83,WC Africa,Tropical,3664.1245,L
1204,Costa Rica,1,99.88616035,1,13877.1,1626.8319,C America,Tropical,7581.2426,UM
1205,Costa Rica,2,0.113839649,1,934.02,1626.8319,C America,Tropical,7581.2426,UM
1206,Costa Rica,1,99.93933573,2,12369.96,1626.8319,C America,Tropical,7581.2426,UM
1207,Costa Rica,2,0.060664274,2,370.35,1626.8319,C America,Tropical,7581.2426,UM
1208,Costa Rica,1,99.90446521,3,7680.87,1626.8319,C America,Tropical,7581.2426,UM
1209,Costa Rica,2,0.095534787,3,555.39,1626.8319,C America,Tropical,7581.2426,UM
1210,Costa Rica,1,99.85832526,4,8520.66,1626.8319,C America,Tropical,7581.2426,UM
1211,Costa Rica,2,0.141674745,4,638.37,1626.8319,C America,Tropical,7581.2426,UM
1212,Costa Rica,1,99.84838589,5,14299.47,1626.8319,C America,Tropical,7581.2426,UM
1213,Costa Rica,2,0.151614107,5,1125.54,1626.8319,C America,Tropical,7581.2426,UM
1214,Costa Rica,1,99.94567616,6,9425.52,1626.8319,C America,Tropical,7581.2426,UM
1215,Costa Rica,2,0.054323838,6,349.11,1626.8319,C America,Tropical,7581.2426,UM
1216,Costa Rica,1,99.90489621,7,10605.6,1626.8319,C America,Tropical,7581.2426,UM
1217,Costa Rica,2,0.095103794,7,433.89,1626.8319,C America,Tropical,7581.2426,UM
1218,Costa Rica,1,99.85447834,8,18597.96,1626.8319,C America,Tropical,7581.2426,UM
1219,Costa Rica,2,0.140197696,8,1395.54,1626.8319,C America,Tropical,7581.2426,UM
1220,Costa Rica,3,0.005323963,8,886.23,1626.8319,C America,Tropical,7581.2426,UM
1221,Costa Rica,1,99.8476554,9,19978.83,1626.8319,C America,Tropical,7581.2426,UM
1222,Costa Rica,2,0.150670484,9,1832.76,1626.8319,C America,Tropical,7581.2426,UM
1223,Costa Rica,3,0.001674116,9,116.37,1626.8319,C America,Tropical,7581.2426,UM
1224,Costa Rica,1,99.87074537,10,11774.97,1626.8319,C America,Tropical,7581.2426,UM
1225,Costa Rica,2,0.126720227,10,921.6,1626.8319,C America,Tropical,7581.2426,UM
1226,Costa Rica,3,0.002534405,10,156.96,1626.8319,C America,Tropical,7581.2426,UM
1227,Costa Rica,1,99.88796913,11,9372.78,1626.8319,C America,Tropical,7581.2426,UM
1228,Costa Rica,2,0.112030871,11,719.37,1626.8319,C America,Tropical,7581.2426,UM
1229,Costa Rica,1,99.84720605,12,8602.11,1626.8319,C America,Tropical,7581.2426,UM
1230,Costa Rica,2,0.149155995,12,937.8,1626.8319,C America,Tropical,7581.2426,UM
1231,Costa Rica,3,0.003637951,12,144.9,1626.8319,C America,Tropical,7581.2426,UM
1232,Costa Rica,1,99.71118708,13,5017.59,1626.8319,C America,Tropical,7581.2426,UM
1233,Costa Rica,2,0.28881292,13,1041.57,1626.8319,C America,Tropical,7581.2426,UM
1234,Cote d'Ivoire,1,99.82343346,1,85600.53,9637.191,WC Africa,Tropical,2416.8923,L
1235,Cote d'Ivoire,2,0.173963593,1,8325.27,9637.191,WC Africa,Tropical,2416.8923,L
1236,Cote d'Ivoire,3,0.002602947,1,1427.67,9637.191,WC Africa,Tropical,2416.8923,L
1237,Cote d'Ivoire,1,99.74539657,2,96585.21,9637.191,WC Africa,Tropical,2416.8923,L
1238,Cote d'Ivoire,2,0.249903055,2,13205.61,9637.191,WC Africa,Tropical,2416.8923,L
1239,Cote d'Ivoire,3,0.004700371,2,2257.56,9637.191,WC Africa,Tropical,2416.8923,L
1240,Cote d'Ivoire,1,99.79063789,3,56746.53,9637.191,WC Africa,Tropical,2416.8923,L
1241,Cote d'Ivoire,2,0.204271242,3,6680.7,9637.191,WC Africa,Tropical,2416.8923,L
1242,Cote d'Ivoire,3,0.005090872,3,1404.63,9637.191,WC Africa,Tropical,2416.8923,L
1243,Cote d'Ivoire,1,99.74937653,4,29235.24,9637.191,WC Africa,Tropical,2416.8923,L
1244,Cote d'Ivoire,2,0.246919677,4,4865.58,9637.191,WC Africa,Tropical,2416.8923,L
1245,Cote d'Ivoire,3,0.003703795,4,351.63,9637.191,WC Africa,Tropical,2416.8923,L
1246,Cote d'Ivoire,1,99.85976506,5,35490.33,9637.191,WC Africa,Tropical,2416.8923,L
1247,Cote d'Ivoire,2,0.138313915,5,2695.05,9637.191,WC Africa,Tropical,2416.8923,L
1248,Cote d'Ivoire,3,0.001921027,5,273.15,9637.191,WC Africa,Tropical,2416.8923,L
1249,Cote d'Ivoire,1,99.75610573,6,61935.39,9637.191,WC Africa,Tropical,2416.8923,L
1250,Cote d'Ivoire,2,0.241214111,6,7018.47,9637.191,WC Africa,Tropical,2416.8923,L
1251,Cote d'Ivoire,3,0.002680157,6,558,9637.191,WC Africa,Tropical,2416.8923,L
1252,Cote d'Ivoire,1,99.74012594,7,53776.8,9637.191,WC Africa,Tropical,2416.8923,L
1253,Cote d'Ivoire,2,0.25602977,7,6012.09,9637.191,WC Africa,Tropical,2416.8923,L
1254,Cote d'Ivoire,3,0.003844291,7,1348.2,9637.191,WC Africa,Tropical,2416.8923,L
1255,Cote d'Ivoire,1,99.85287793,8,81504.63,9637.191,WC Africa,Tropical,2416.8923,L
1256,Cote d'Ivoire,2,0.145764016,8,6279.12,9637.191,WC Africa,Tropical,2416.8923,L
1257,Cote d'Ivoire,3,0.00135805,8,370.44,9637.191,WC Africa,Tropical,2416.8923,L
1258,Cote d'Ivoire,1,99.8132622,9,76582.89,9637.191,WC Africa,Tropical,2416.8923,L
1259,Cote d'Ivoire,2,0.183471254,9,6250.41,9637.191,WC Africa,Tropical,2416.8923,L
1260,Cote d'Ivoire,3,0.003266551,9,1458.45,9637.191,WC Africa,Tropical,2416.8923,L
1261,Cote d'Ivoire,1,99.85532166,10,64147.95,9637.191,WC Africa,Tropical,2416.8923,L
1262,Cote d'Ivoire,2,0.143008976,10,4756.32,9637.191,WC Africa,Tropical,2416.8923,L
1263,Cote d'Ivoire,3,0.001669365,10,397.35,9637.191,WC Africa,Tropical,2416.8923,L
1264,Cote d'Ivoire,1,99.66618737,11,80414.01,9637.191,WC Africa,Tropical,2416.8923,L
1265,Cote d'Ivoire,2,0.327715594,11,13621.5,9637.191,WC Africa,Tropical,2416.8923,L
1266,Cote d'Ivoire,3,0.006097034,11,2472.84,9637.191,WC Africa,Tropical,2416.8923,L
1267,Cote d'Ivoire,1,99.66371566,12,56282.4,9637.191,WC Africa,Tropical,2416.8923,L
1268,Cote d'Ivoire,2,0.333829714,12,7397.82,9637.191,WC Africa,Tropical,2416.8923,L
1269,Cote d'Ivoire,3,0.00245463,12,450,9637.191,WC Africa,Tropical,2416.8923,L
1270,Cote d'Ivoire,1,99.83495288,13,78080.31,9637.191,WC Africa,Tropical,2416.8923,L
1271,Cote d'Ivoire,2,0.161628986,13,5921.73,9637.191,WC Africa,Tropical,2416.8923,L
1272,Cote d'Ivoire,3,0.003418136,13,1537.29,9637.191,WC Africa,Tropical,2416.8923,L
1302,Cuba,1,99.81891478,1,14885.64,1561.833,Caribbean,Tropical,8841.2547,LM
1303,Cuba,2,0.172462112,1,1441.98,1561.833,Caribbean,Tropical,8841.2547,LM
1304,Cuba,3,0.008623106,1,534.15,1561.833,Caribbean,Tropical,8841.2547,LM
1305,Cuba,1,99.74397717,2,8051.22,1561.833,Caribbean,Tropical,8841.2547,LM
1306,Cuba,2,0.235037354,2,1224,1561.833,Caribbean,Tropical,8841.2547,LM
1307,Cuba,3,0.012591287,2,1139.4,1561.833,Caribbean,Tropical,8841.2547,LM
1308,Cuba,4,0.008394191,2,3750.12,1561.833,Caribbean,Tropical,8841.2547,LM
1309,Cuba,1,99.81369931,3,5311.98,1561.833,Caribbean,Tropical,8841.2547,LM
1310,Cuba,2,0.186300689,3,567.63,1561.833,Caribbean,Tropical,8841.2547,LM
1311,Cuba,1,99.76207422,4,17176.05,1561.833,Caribbean,Tropical,8841.2547,LM
1312,Cuba,2,0.233858668,4,2359.26,1561.833,Caribbean,Tropical,8841.2547,LM
1313,Cuba,3,0.004067107,4,290.34,1561.833,Caribbean,Tropical,8841.2547,LM
1314,Cuba,1,99.64680866,5,9420.84,1561.833,Caribbean,Tropical,8841.2547,LM
1315,Cuba,2,0.342379356,5,2208.33,1561.833,Caribbean,Tropical,8841.2547,LM
1316,Cuba,3,0.01081198,5,447.12,1561.833,Caribbean,Tropical,8841.2547,LM
1317,Cuba,1,99.5309075,6,8543.7,1561.833,Caribbean,Tropical,8841.2547,LM
1318,Cuba,2,0.460324419,6,2605.95,1561.833,Caribbean,Tropical,8841.2547,LM
1319,Cuba,3,0.008768084,6,448.47,1561.833,Caribbean,Tropical,8841.2547,LM
1320,Cuba,1,99.46576691,7,5400.72,1561.833,Caribbean,Tropical,8841.2547,LM
1321,Cuba,2,0.527203712,7,1770.03,1561.833,Caribbean,Tropical,8841.2547,LM
1322,Cuba,3,0.007029383,7,228.15,1561.833,Caribbean,Tropical,8841.2547,LM
1323,Cuba,1,99.75941851,8,13723.29,1561.833,Caribbean,Tropical,8841.2547,LM
1324,Cuba,2,0.240581491,8,1802.97,1561.833,Caribbean,Tropical,8841.2547,LM
1325,Cuba,1,99.68088878,9,12435.48,1561.833,Caribbean,Tropical,8841.2547,LM
1326,Cuba,2,0.310247016,9,2143.8,1561.833,Caribbean,Tropical,8841.2547,LM
1327,Cuba,3,0.0088642,9,501.48,1561.833,Caribbean,Tropical,8841.2547,LM
1328,Cuba,1,99.6981634,10,6841.89,1561.833,Caribbean,Tropical,8841.2547,LM
1329,Cuba,2,0.29160485,10,956.25,1561.833,Caribbean,Tropical,8841.2547,LM
1330,Cuba,3,0.010231749,10,314.1,1561.833,Caribbean,Tropical,8841.2547,LM
1331,Cuba,1,99.78387778,11,13198.77,1561.833,Caribbean,Tropical,8841.2547,LM
1332,Cuba,2,0.213638057,11,1752.75,1561.833,Caribbean,Tropical,8841.2547,LM
1333,Cuba,3,0.002484163,11,168.21,1561.833,Caribbean,Tropical,8841.2547,LM
1334,Cuba,1,99.81926919,12,8655.93,1561.833,Caribbean,Tropical,8841.2547,LM
1335,Cuba,2,0.18073081,12,951.57,1561.833,Caribbean,Tropical,8841.2547,LM
1336,Cuba,1,99.73682435,13,4154.76,1561.833,Caribbean,Tropical,8841.2547,LM
1337,Cuba,2,0.256427559,13,672.21,1561.833,Caribbean,Tropical,8841.2547,LM
1338,Cuba,3,0.006748094,13,104.76,1561.833,Caribbean,Tropical,8841.2547,LM
1407,Dominica,1,100,1,19.26,6.9399,Caribbean,Tropical,6413.0601,UM
1408,Dominica,1,100,2,11.97,6.9399,Caribbean,Tropical,6413.0601,UM
1409,Dominica,1,100,3,26.64,6.9399,Caribbean,Tropical,6413.0601,UM
1410,Dominica,1,100,4,77.22,6.9399,Caribbean,Tropical,6413.0601,UM
1411,Dominica,1,100,5,47.25,6.9399,Caribbean,Tropical,6413.0601,UM
1412,Dominica,1,100,6,21.42,6.9399,Caribbean,Tropical,6413.0601,UM
1413,Dominica,1,100,7,36.63,6.9399,Caribbean,Tropical,6413.0601,UM
1414,Dominica,1,100,8,89.64,6.9399,Caribbean,Tropical,6413.0601,UM
1415,Dominica,1,100,9,73.35,6.9399,Caribbean,Tropical,6413.0601,UM
1416,Dominica,1,100,10,92.97,6.9399,Caribbean,Tropical,6413.0601,UM
1417,Dominica,1,100,11,42.75,6.9399,Caribbean,Tropical,6413.0601,UM
1418,Dominica,1,100,12,138.33,6.9399,Caribbean,Tropical,6413.0601,UM
1419,Dominica,1,100,13,16.56,6.9399,Caribbean,Tropical,6413.0601,UM
1420,Dominican Republic,1,99.8714653,1,9785.61,1843.6212,Caribbean,Tropical,6311.728,LM
1421,Dominican Republic,2,0.128534704,1,772.02,1843.6212,Caribbean,Tropical,6311.728,LM
1422,Dominican Republic,1,99.83718115,2,8789.4,1843.6212,Caribbean,Tropical,6311.728,LM
1423,Dominican Republic,2,0.162818854,2,802.8,1843.6212,Caribbean,Tropical,6311.728,LM
1424,Dominican Republic,1,99.90839471,3,9584.82,1843.6212,Caribbean,Tropical,6311.728,LM
1425,Dominican Republic,2,0.091605291,3,394.29,1843.6212,Caribbean,Tropical,6311.728,LM
1426,Dominican Republic,1,99.78232703,4,16733.88,1843.6212,Caribbean,Tropical,6311.728,LM
1427,Dominican Republic,2,0.215081627,4,1402.83,1843.6212,Caribbean,Tropical,6311.728,LM
1428,Dominican Republic,3,0.002591345,4,103.23,1843.6212,Caribbean,Tropical,6311.728,LM
1429,Dominican Republic,1,99.67564931,5,16748.82,1843.6212,Caribbean,Tropical,6311.728,LM
1430,Dominican Republic,2,0.304840873,5,2808,1843.6212,Caribbean,Tropical,6311.728,LM
1431,Dominican Republic,3,0.014632362,5,2292.48,1843.6212,Caribbean,Tropical,6311.728,LM
1432,Dominican Republic,4,0.004877454,5,2173.41,1843.6212,Caribbean,Tropical,6311.728,LM
1433,Dominican Republic,1,99.70997452,6,10945.17,1843.6212,Caribbean,Tropical,6311.728,LM
1434,Dominican Republic,2,0.286106212,6,1228.32,1843.6212,Caribbean,Tropical,6311.728,LM
1435,Dominican Republic,3,0.003919263,6,120.42,1843.6212,Caribbean,Tropical,6311.728,LM
1436,Dominican Republic,1,99.77166807,7,13654.71,1843.6212,Caribbean,Tropical,6311.728,LM
1437,Dominican Republic,2,0.228331926,7,1315.98,1843.6212,Caribbean,Tropical,6311.728,LM
1438,Dominican Republic,1,99.72346463,8,18031.32,1843.6212,Caribbean,Tropical,6311.728,LM
1439,Dominican Republic,2,0.271726062,8,2104.02,1843.6212,Caribbean,Tropical,6311.728,LM
1440,Dominican Republic,3,0.004809311,8,302.49,1843.6212,Caribbean,Tropical,6311.728,LM
1441,Dominican Republic,1,99.80089255,9,11849.22,1843.6212,Caribbean,Tropical,6311.728,LM
1442,Dominican Republic,2,0.195674562,9,927,1843.6212,Caribbean,Tropical,6311.728,LM
1443,Dominican Republic,3,0.003432887,9,265.68,1843.6212,Caribbean,Tropical,6311.728,LM
1444,Dominican Republic,1,99.86838257,10,12145.77,1843.6212,Caribbean,Tropical,6311.728,LM
1445,Dominican Republic,2,0.1286926,10,837.09,1843.6212,Caribbean,Tropical,6311.728,LM
1446,Dominican Republic,3,0.002924832,10,210.51,1843.6212,Caribbean,Tropical,6311.728,LM
1447,Dominican Republic,1,99.90705456,11,11581.65,1843.6212,Caribbean,Tropical,6311.728,LM
1448,Dominican Republic,2,0.092945441,11,575.82,1843.6212,Caribbean,Tropical,6311.728,LM
1449,Dominican Republic,1,99.80259716,12,14825.25,1843.6212,Caribbean,Tropical,6311.728,LM
1450,Dominican Republic,2,0.197402845,12,1684.98,1843.6212,Caribbean,Tropical,6311.728,LM
1451,Dominican Republic,1,99.62643376,13,6626.97,1843.6212,Caribbean,Tropical,6311.728,LM
1452,Dominican Republic,2,0.326212775,13,1414.8,1843.6212,Caribbean,Tropical,6311.728,LM
1453,Dominican Republic,3,0.047353467,13,1323.36,1843.6212,Caribbean,Tropical,6311.728,LM
1478,Ecuador,1,99.89828061,1,41280.21,5509.3428,S America,Tropical,5900.2283,LM
1479,Ecuador,2,0.098438115,1,2511.27,5509.3428,S America,Tropical,5900.2283,LM
1480,Ecuador,3,0.003281271,1,635.67,5509.3428,S America,Tropical,5900.2283,LM
1481,Ecuador,1,99.89942135,2,27729.72,5509.3428,S America,Tropical,5900.2283,LM
1482,Ecuador,2,0.099272438,2,1440.45,5509.3428,S America,Tropical,5900.2283,LM
1483,Ecuador,3,0.001306216,2,203.49,5509.3428,S America,Tropical,5900.2283,LM
1484,Ecuador,1,99.92999356,3,13064.49,5509.3428,S America,Tropical,5900.2283,LM
1485,Ecuador,2,0.070006441,3,502.56,5509.3428,S America,Tropical,5900.2283,LM
1486,Ecuador,1,99.89003716,4,34341.12,5509.3428,S America,Tropical,5900.2283,LM
1487,Ecuador,2,0.109962837,4,1997.64,5509.3428,S America,Tropical,5900.2283,LM
1488,Ecuador,1,99.86784952,5,37511.73,5509.3428,S America,Tropical,5900.2283,LM
1489,Ecuador,2,0.132150478,5,2113.29,5509.3428,S America,Tropical,5900.2283,LM
1490,Ecuador,1,99.8824221,6,32697.63,5509.3428,S America,Tropical,5900.2283,LM
1491,Ecuador,2,0.115359444,6,2158.29,5509.3428,S America,Tropical,5900.2283,LM
1492,Ecuador,3,0.002218451,6,206.01,5509.3428,S America,Tropical,5900.2283,LM
1493,Ecuador,1,99.82224556,7,55139.31,5509.3428,S America,Tropical,5900.2283,LM
1494,Ecuador,2,0.177754444,7,4093.74,5509.3428,S America,Tropical,5900.2283,LM
1495,Ecuador,1,99.80481154,8,46541.52,5509.3428,S America,Tropical,5900.2283,LM
1496,Ecuador,2,0.190518884,8,3732.12,5509.3428,S America,Tropical,5900.2283,LM
1497,Ecuador,3,0.00466958,8,1041.75,5509.3428,S America,Tropical,5900.2283,LM
1498,Ecuador,1,99.85191169,9,52652.16,5509.3428,S America,Tropical,5900.2283,LM
1499,Ecuador,2,0.146671201,9,3850.02,5509.3428,S America,Tropical,5900.2283,LM
1500,Ecuador,3,0.001417113,9,215.91,5509.3428,S America,Tropical,5900.2283,LM
1501,Ecuador,1,99.83808972,10,31162.23,5509.3428,S America,Tropical,5900.2283,LM
1502,Ecuador,2,0.160593934,10,2107.89,5509.3428,S America,Tropical,5900.2283,LM
1503,Ecuador,3,0.001316344,10,172.62,5509.3428,S America,Tropical,5900.2283,LM
1504,Ecuador,1,99.77374305,11,39776.85,5509.3428,S America,Tropical,5900.2283,LM
1505,Ecuador,2,0.22402782,11,3325.41,5509.3428,S America,Tropical,5900.2283,LM
1506,Ecuador,3,0.002229133,11,240.03,5509.3428,S America,Tropical,5900.2283,LM
1507,Ecuador,1,99.83308929,12,64720.62,5509.3428,S America,Tropical,5900.2283,LM
1508,Ecuador,2,0.164500443,12,4856.4,5509.3428,S America,Tropical,5900.2283,LM
1509,Ecuador,3,0.002410263,12,714.15,5509.3428,S America,Tropical,5900.2283,LM
1510,Ecuador,1,99.86801669,13,34969.95,5509.3428,S America,Tropical,5900.2283,LM
1511,Ecuador,2,0.129093169,13,2705.22,5509.3428,S America,Tropical,5900.2283,LM
1512,Ecuador,3,0.002890146,13,522.81,5509.3428,S America,Tropical,5900.2283,LM
1513,Egypt,1,100,1,81.27,4.8969,N Africa,Tropical,6191.7961,LM
1514,Egypt,1,100,2,21.06,4.8969,N Africa,Tropical,6191.7961,LM
1515,Egypt,1,100,3,23.49,4.8969,N Africa,Tropical,6191.7961,LM
1516,Egypt,1,100,4,39.78,4.8969,N Africa,Tropical,6191.7961,LM
1517,Egypt,1,100,5,19.26,4.8969,N Africa,Tropical,6191.7961,LM
1518,Egypt,1,100,6,12.6,4.8969,N Africa,Tropical,6191.7961,LM
1519,Egypt,1,100,7,21.42,4.8969,N Africa,Tropical,6191.7961,LM
1520,Egypt,1,100,8,23.67,4.8969,N Africa,Tropical,6191.7961,LM
1521,Egypt,1,100,9,25.11,4.8969,N Africa,Tropical,6191.7961,LM
1522,Egypt,1,100,10,39.24,4.8969,N Africa,Tropical,6191.7961,LM
1523,Egypt,1,100,11,28.71,4.8969,N Africa,Tropical,6191.7961,LM
1524,Egypt,1,100,12,150.03,4.8969,N Africa,Tropical,6191.7961,LM
1525,Egypt,1,100,13,4.05,4.8969,N Africa,Tropical,6191.7961,LM
1526,El Salvador,1,99.93283608,1,8579.43,511.4718,C America,Tropical,4966.9293,LM
1527,El Salvador,2,0.067163915,1,341.01,511.4718,C America,Tropical,4966.9293,LM
1528,El Salvador,1,99.90640687,2,4022.28,511.4718,C America,Tropical,4966.9293,LM
1529,El Salvador,2,0.093593125,2,162.45,511.4718,C America,Tropical,4966.9293,LM
1530,El Salvador,1,99.93609481,3,5317.65,511.4718,C America,Tropical,4966.9293,LM
1531,El Salvador,2,0.063905188,3,133.92,511.4718,C America,Tropical,4966.9293,LM
1532,El Salvador,1,99.8866106,4,3936.33,511.4718,C America,Tropical,4966.9293,LM
1533,El Salvador,2,0.113389398,4,174.96,511.4718,C America,Tropical,4966.9293,LM
1534,El Salvador,1,99.96128033,5,5224.68,511.4718,C America,Tropical,4966.9293,LM
1535,El Salvador,2,0.032266391,5,61.29,511.4718,C America,Tropical,4966.9293,LM
1536,El Salvador,3,0.006453278,5,159.03,511.4718,C America,Tropical,4966.9293,LM
1537,El Salvador,1,99.9650838,6,4005.81,511.4718,C America,Tropical,4966.9293,LM
1538,El Salvador,2,0.034916201,6,59.76,511.4718,C America,Tropical,4966.9293,LM
1539,El Salvador,1,99.86863232,7,2553.21,511.4718,C America,Tropical,4966.9293,LM
1540,El Salvador,2,0.131367684,7,143.28,511.4718,C America,Tropical,4966.9293,LM
1541,El Salvador,1,99.95785925,8,3028.41,511.4718,C America,Tropical,4966.9293,LM
1542,El Salvador,2,0.04214075,8,48.24,511.4718,C America,Tropical,4966.9293,LM
1543,El Salvador,1,99.98342862,9,3960.54,511.4718,C America,Tropical,4966.9293,LM
1544,El Salvador,2,0.016571381,9,26.28,511.4718,C America,Tropical,4966.9293,LM
1545,El Salvador,1,99.97774563,10,2617.47,511.4718,C America,Tropical,4966.9293,LM
1546,El Salvador,2,0.022254367,10,27,511.4718,C America,Tropical,4966.9293,LM
1547,El Salvador,1,99.96873046,11,2983.77,511.4718,C America,Tropical,4966.9293,LM
1548,El Salvador,2,0.031269543,11,49.23,511.4718,C America,Tropical,4966.9293,LM
1549,El Salvador,1,99.95409159,12,2212.2,511.4718,C America,Tropical,4966.9293,LM
1550,El Salvador,2,0.045908413,12,60.39,511.4718,C America,Tropical,4966.9293,LM
1551,El Salvador,1,99.89184512,13,1189.26,511.4718,C America,Tropical,4966.9293,LM
1552,El Salvador,2,0.108154878,13,69.3,511.4718,C America,Tropical,4966.9293,LM
1553,Equatorial Guinea,1,100,1,3504.42,486.9342,WC Africa,Tropical,9336.3624,LM
1554,Equatorial Guinea,1,100,2,2884.59,486.9342,WC Africa,Tropical,9336.3624,LM
1555,Equatorial Guinea,1,99.98611497,3,1852.2,486.9342,WC Africa,Tropical,9336.3624,LM
1556,Equatorial Guinea,2,0.013885032,3,11.25,486.9342,WC Africa,Tropical,9336.3624,LM
1557,Equatorial Guinea,1,99.92592593,4,385.47,486.9342,WC Africa,Tropical,9336.3624,LM
1558,Equatorial Guinea,2,0.074074074,4,12.06,486.9342,WC Africa,Tropical,9336.3624,LM
